time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.22844e-05	0.761745
1	2.22844e-05	4.83515e-05	0.761745
2	4.83515e-05	7.88435e-05	1.32627
3	7.88435e-05	0.000114512	6.12469
4	0.000114512	0.000156234	33.6234
5	0.000156234	0.000205039	189.923
6	0.000205039	0.000262129	438.451
7	0.000262129	0.00032891	505.589
8	0.00032891	0.000407027	511.182
9	0.000407027	0.000498404	542.103
10	0.000498404	0.000605292	664.538
11	0.000605292	0.000730325	840.196
12	0.000730325	0.000876582	999.109
13	0.000876582	0.00104767	1041.7
14	0.00104767	0.00124779	1016.43
15	0.00124779	0.00148189	968.577
16	0.00148189	0.00175572	907.817
17	0.00175572	0.00207604	857.462
18	0.00207604	0.00245073	837.443
19	0.00245073	0.00288903	840.473
20	0.00288903	0.00340173	869.048
21	0.00340173	0.00400145	926.39
22	0.00400145	0.00470299	995.569
23	0.00470299	0.0055236	1094.17
24	0.0055236	0.00648352	1237.79
25	0.00648352	0.00760638	1295.68
26	0.00760638	0.00891985	1200.67
27	0.00891985	0.0104563	1225.05
28	0.0104563	0.0122535	1225.05
29	0.0122535	0.0143558	156656
30	0.0143558	0.016815	156656
31	0.016815	inf	156656
