time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.05381e-05	8326.92
1	1.05381e-05	2.28651e-05	8326.92
2	2.28651e-05	3.72847e-05	403.991
3	3.72847e-05	5.41519e-05	238.519
4	5.41519e-05	7.38823e-05	689.506
5	7.38823e-05	9.6962e-05	1119.86
6	9.6962e-05	0.000123959	1293.9
7	0.000123959	0.00015554	1428.14
8	0.00015554	0.000192481	1589
9	0.000192481	0.000235692	1745.02
10	0.000235692	0.000286239	1802.96
11	0.000286239	0.000345367	1730.05
12	0.000345367	0.000414531	1591.34
13	0.000414531	0.000495435	1472.38
14	0.000495435	0.000590074	1416.91
15	0.000590074	0.000700777	1415.54
16	0.000700777	0.000830272	1421.36
17	0.000830272	0.000981748	1374.71
18	0.000981748	0.00115894	1234.15
19	0.00115894	0.00136621	1024.72
20	0.00136621	0.00160866	829.56
21	0.00160866	0.00189227	704.439
22	0.00189227	0.00222402	649.665
23	0.00222402	0.00261208	644.68
24	0.00261208	0.00306602	670.373
25	0.00306602	0.00359701	707.222
26	0.00359701	0.00421814	742.775
27	0.00421814	0.00494471	830.355
28	0.00494471	0.00579461	830.355
29	0.00579461	0.00678879	844.634
30	0.00678879	0.00795172	844.634
31	0.00795172	inf	844.634
