time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.10952e-05	219.13
1	2.10952e-05	4.57714e-05	219.13
2	4.57714e-05	7.46363e-05	1236.7
3	7.46363e-05	0.000108401	325.874
4	0.000108401	0.000147897	686.288
5	0.000147897	0.000194098	981.639
6	0.000194098	0.000248141	1093.75
7	0.000248141	0.000311359	970.54
8	0.000311359	0.000385307	745.37
9	0.000385307	0.000471808	608.493
10	0.000471808	0.000572993	568.18
11	0.000572993	0.000691353	585.274
12	0.000691353	0.000829806	626.338
13	0.000829806	0.00099176	664.379
14	0.00099176	0.00118121	686.296
15	0.00118121	0.00140281	693.775
16	0.00140281	0.00166203	693.756
17	0.00166203	0.00196526	693.508
18	0.00196526	0.00231996	700.316
19	0.00231996	0.00273487	718.419
20	0.00273487	0.0032202	744.704
21	0.0032202	0.00378793	771.067
22	0.00378793	0.00445202	793.894
23	0.00445202	0.00522885	820.987
24	0.00522885	0.00613754	866.742
25	0.00613754	0.00720049	928.224
26	0.00720049	0.00844386	981.498
27	0.00844386	0.0098983	949.438
28	0.0098983	0.0115996	949.438
29	0.0115996	0.0135898	702.899
30	0.0135898	0.0159177	702.899
31	0.0159177	inf	702.899
