time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.73087e-05	274.332
1	1.73087e-05	3.72854e-05	274.332
2	3.72854e-05	6.03411e-05	287.305
3	6.03411e-05	8.69505e-05	287.305
4	8.69505e-05	0.000117661	1022.37
5	0.000117661	0.000153106	590.313
6	0.000153106	0.000194013	390.165
7	0.000194013	0.000241226	393.027
8	0.000241226	0.000295716	469.912
9	0.000295716	0.000358605	582.226
10	0.000358605	0.000431188	711.859
11	0.000431188	0.000514957	847.035
12	0.000514957	0.000611639	972.292
13	0.000611639	0.000723222	1059.04
14	0.000723222	0.000852005	1085.93
15	0.000852005	0.00100064	1050.55
16	0.00100064	0.00117218	971.91
17	0.00117218	0.00137016	884.267
18	0.00137016	0.00159866	812.97
19	0.00159866	0.00186238	769.415
20	0.00186238	0.00216674	755.335
21	0.00216674	0.00251802	770.875
22	0.00251802	0.00292344	817.137
23	0.00292344	0.00339136	897.012
24	0.00339136	0.00393139	1015.64
25	0.00393139	0.00455466	1175.12
26	0.00455466	0.005274	1367.15
27	0.005274	0.00610422	1526.87
28	0.00610422	0.0070624	1682.93
29	0.0070624	0.00816827	1993.65
30	0.00816827	0.00944459	1993.65
31	0.00944459	0.0109176	1993.65
32	0.0109176	0.0126177	194499
33	0.0126177	0.0145799	194499
34	0.0145799	inf	194499
