time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.56403e-05	548.237
1	1.56403e-05	3.39356e-05	548.237
2	3.39356e-05	5.53365e-05	668.584
3	5.53365e-05	8.03702e-05	655.556
4	8.03702e-05	0.000109653	684.946
5	0.000109653	0.000143907	762.791
6	0.000143907	0.000183976	884.357
7	0.000183976	0.000230846	878.125
8	0.000230846	0.000285673	858.187
9	0.000285673	0.000349806	877.292
10	0.000349806	0.000424826	942.954
11	0.000424826	0.00051258	1039.87
12	0.00051258	0.000615231	1141.63
13	0.000615231	0.000735306	1217.46
14	0.000735306	0.000875765	1240.36
15	0.000875765	0.00104007	1196.9
16	0.00104007	0.00123226	1099.07
17	0.00123226	0.00145707	979.94
18	0.00145707	0.00172005	873.94
19	0.00172005	0.00202767	800.885
20	0.00202767	0.00238751	768.647
21	0.00238751	0.00280843	779.42
22	0.00280843	0.0033008	829.096
23	0.0033008	0.00387675	905.438
24	0.00387675	0.00455047	992.754
25	0.00455047	0.00533855	1073.61
26	0.00533855	0.00626041	1120.03
27	0.00626041	0.00733876	1088.45
28	0.00733876	0.00860015	1088.45
29	0.00860015	0.0100757	1072.61
30	0.0100757	0.0118016	1072.61
31	0.0118016	inf	1072.61
