time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.9134e-06	1892.36
1	3.9134e-06	8.42998e-06	1892.36
2	8.42998e-06	1.36427e-05	27863
3	1.36427e-05	1.96589e-05	27863
4	1.96589e-05	2.66025e-05	9854.28
5	2.66025e-05	3.46162e-05	5357.89
6	3.46162e-05	4.38652e-05	3756.67
7	4.38652e-05	5.45397e-05	3126.9
8	5.45397e-05	6.68596e-05	2957
9	6.68596e-05	8.10784e-05	3061.4
10	8.10784e-05	9.74887e-05	3317.9
11	9.74887e-05	0.000116429	3595.93
12	0.000116429	0.000138288	3758.88
13	0.000138288	0.000163516	3709.15
14	0.000163516	0.000192633	3421.39
15	0.000192633	0.000226238	2947.88
16	0.000226238	0.000265022	2397.05
17	0.000265022	0.000309784	1881.56
18	0.000309784	0.000361446	1469.15
19	0.000361446	0.000421071	1175.38
20	0.000421071	0.000489886	985.883
21	0.000489886	0.000569308	878.3
22	0.000569308	0.000660972	832.996
23	0.000660972	0.000766764	835.678
24	0.000766764	0.000888862	876.36
25	0.000888862	0.00102978	946.911
26	0.00102978	0.00119242	1037.34
27	0.00119242	0.00138012	1133.24
28	0.00138012	0.00159676	1220
29	0.00159676	0.00184679	1402.57
30	0.00184679	0.00213536	1402.57
31	0.00213536	0.00246841	1402.57
32	0.00246841	0.00285279	97.1502
33	0.00285279	0.00329641	97.1502
34	0.00329641	inf	97.1502
