time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.42655e-05	515.286
1	1.42655e-05	3.07298e-05	515.286
2	3.07298e-05	4.97318e-05	634.79
3	4.97318e-05	7.16627e-05	634.79
4	7.16627e-05	9.69739e-05	764.904
5	9.69739e-05	0.000126186	756.711
6	0.000126186	0.000159902	796.687
7	0.000159902	0.000198814	846.587
8	0.000198814	0.000243723	868.844
9	0.000243723	0.000295555	872.257
10	0.000295555	0.000355375	889.943
11	0.000355375	0.000424417	944.041
12	0.000424417	0.000504099	1030.35
13	0.000504099	0.000596064	1126.61
14	0.000596064	0.000702204	1205.25
15	0.000702204	0.000824703	1240.83
16	0.000824703	0.000966084	1218.18
17	0.000966084	0.00112926	1143.41
18	0.00112926	0.00131758	1040.41
19	0.00131758	0.00153493	935.728
20	0.00153493	0.00178578	848.104
21	0.00178578	0.0020753	787.104
22	0.0020753	0.00240944	758.416
23	0.00240944	0.00279508	767.087
24	0.00279508	0.00324017	816.81
25	0.00324017	0.00375385	907.485
26	0.00375385	0.00434672	1027.07
27	0.00434672	0.00503096	1140.52
28	0.00503096	0.00582067	1211.24
29	0.00582067	0.00673211	1336.91
30	0.00673211	0.00778402	1336.91
31	0.00778402	0.00899808	1336.91
32	0.00899808	0.0103993	237813
33	0.0103993	0.0120164	237813
34	0.0120164	inf	237813
