time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.7309e-06	797.021
1	7.7309e-06	1.66534e-05	797.021
2	1.66534e-05	2.69512e-05	2756
3	2.69512e-05	3.88362e-05	2756
4	3.88362e-05	5.2553e-05	2866.1
5	5.2553e-05	6.83842e-05	3755.38
6	6.83842e-05	8.66555e-05	2952.58
7	8.66555e-05	0.000107743	2025
8	0.000107743	0.000132081	1640.65
9	0.000132081	0.00016017	1625.92
10	0.00016017	0.000192589	1808.66
11	0.000192589	0.000230004	2060.26
12	0.000230004	0.000273186	2280.72
13	0.000273186	0.000323025	2409.17
14	0.000323025	0.000380545	2424.7
15	0.000380545	0.000446931	2334.69
16	0.000446931	0.00052355	2163.41
17	0.00052355	0.000611978	1937.18
18	0.000611978	0.000714036	1684
19	0.000714036	0.000831824	1439.46
20	0.000831824	0.000967768	1237.67
21	0.000967768	0.00112467	1093.87
22	0.00112467	0.00130575	1000.1
23	0.00130575	0.00151474	931.684
24	0.00151474	0.00175594	859.892
25	0.00175594	0.00203433	771.69
26	0.00203433	0.00235562	678.33
27	0.00235562	0.00272643	605.365
28	0.00272643	0.0031544	575.342
29	0.0031544	0.00364833	677.088
30	0.00364833	0.00421839	677.088
31	0.00421839	0.00487633	677.088
32	0.00487633	0.00563567	393.895
33	0.00563567	0.00651205	393.895
34	0.00651205	inf	393.895
