time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.81506e-06	715.209
1	7.81506e-06	1.68347e-05	715.209
2	1.68347e-05	2.72445e-05	2747.35
3	2.72445e-05	3.92589e-05	2747.35
4	3.92589e-05	5.31251e-05	2600.89
5	5.31251e-05	6.91286e-05	3605.65
6	6.91286e-05	8.75988e-05	2992.46
7	8.75988e-05	0.000108916	2076.21
8	0.000108916	0.000133519	1645.09
9	0.000133519	0.000161914	1596.07
10	0.000161914	0.000194685	1766.95
11	0.000194685	0.000232508	2026.41
12	0.000232508	0.00027616	2264.85
13	0.00027616	0.000326541	2408.92
14	0.000326541	0.000384688	2431.33
15	0.000384688	0.000451797	2340.46
16	0.000451797	0.000529249	2163.34
17	0.000529249	0.00061864	1930.53
18	0.00061864	0.000721809	1675.12
19	0.000721809	0.00084088	1432.37
20	0.00084088	0.000978303	1231.75
21	0.000978303	0.00113691	1086.12
22	0.00113691	0.00131996	987.203
23	0.00131996	0.00153123	910.04
24	0.00153123	0.00177506	826.136
25	0.00177506	0.00205647	725.392
26	0.00205647	0.00238126	626.876
27	0.00238126	0.00275611	562.994
28	0.00275611	0.00318874	559.084
29	0.00318874	0.00368805	848.109
30	0.00368805	0.00426432	848.109
31	0.00426432	0.00492941	848.109
32	0.00492941	0.00569702	242.526
33	0.00569702	0.00658294	242.526
34	0.00658294	inf	242.526
