time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.10231e-06	2770.48
1	4.10231e-06	8.90098e-06	2770.48
2	8.90098e-06	1.45142e-05	40949.5
3	1.45142e-05	2.10803e-05	15559.2
4	2.10803e-05	2.8761e-05	8174.17
5	2.8761e-05	3.77455e-05	5298.88
6	3.77455e-05	4.82551e-05	3915.7
7	4.82551e-05	6.05487e-05	3349.37
8	6.05487e-05	7.49292e-05	3247.2
9	7.49292e-05	9.17507e-05	3371.64
10	9.17507e-05	0.000111428	3540.41
11	0.000111428	0.000134445	3609.76
12	0.000134445	0.000161369	3503.4
13	0.000161369	0.000192864	3215.11
14	0.000192864	0.000229705	2787.02
15	0.000229705	0.000272799	2297.84
16	0.000272799	0.000323209	1837.64
17	0.000323209	0.000382177	1469.68
18	0.000382177	0.000451153	1213.54
19	0.000451153	0.000531839	1058.27
20	0.000531839	0.000626221	983.376
21	0.000626221	0.000736624	969.976
22	0.000736624	0.000865768	1001.19
23	0.000865768	0.00101683	1058.45
24	0.00101683	0.00119354	1119.05
25	0.00119354	0.00140025	1154.63
26	0.00140025	0.00164205	1128.21
27	0.00164205	0.00192488	884.337
28	0.00192488	0.00225574	884.337
29	0.00225574	0.00264275	226.428
30	0.00264275	0.00309546	226.428
31	0.00309546	inf	226.428
