time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.70218e-06	3.61003
1	4.70218e-06	1.02025e-05	3.61003
2	1.02025e-05	1.66366e-05	34.021
3	1.66366e-05	2.41628e-05	6821.96
4	2.41628e-05	3.29667e-05	7517.45
5	3.29667e-05	4.32649e-05	3223.09
6	4.32649e-05	5.53113e-05	2137.62
7	5.53113e-05	6.94026e-05	2317.01
8	6.94026e-05	8.58859e-05	3163.9
9	8.58859e-05	0.000105167	4321.61
10	0.000105167	0.000127721	5319.8
11	0.000127721	0.000154104	5839.21
12	0.000154104	0.000184966	5831.34
13	0.000184966	0.000221066	5393.02
14	0.000221066	0.000263294	4701.64
15	0.000263294	0.00031269	3996.36
16	0.00031269	0.000370472	3417.78
17	0.000370472	0.000438061	2927.38
18	0.000438061	0.000517124	2449.97
19	0.000517124	0.000609608	1995.41
20	0.000609608	0.000717791	1620.23
21	0.000717791	0.000844339	1348.35
22	0.000844339	0.000992367	1157.25
23	0.000992367	0.00116552	1006.13
24	0.00116552	0.00136807	868.862
25	0.00136807	0.00160501	753.642
26	0.00160501	0.00188216	688.156
27	0.00188216	0.00220636	708.87
28	0.00220636	0.00258559	708.87
29	0.00258559	0.00302919	818.685
30	0.00302919	0.0035481	818.685
31	0.0035481	inf	818.685
