time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.48299e-05	405.119
1	1.48299e-05	3.21771e-05	405.119
2	3.21771e-05	5.2469e-05	545.22
3	5.2469e-05	7.62055e-05	536.438
4	7.62055e-05	0.000103971	730.59
5	0.000103971	0.00013645	607.159
6	0.00013645	0.000174443	465.033
7	0.000174443	0.000218884	485.306
8	0.000218884	0.000270869	618.895
9	0.000270869	0.000331679	850.227
10	0.000331679	0.000402812	1180.32
11	0.000402812	0.000486019	1591.72
12	0.000486019	0.000583351	1979.59
13	0.000583351	0.000697204	2114.45
14	0.000697204	0.000830384	1847.66
15	0.000830384	0.000986172	1385.1
16	0.000986172	0.0011684	1021.66
17	0.0011684	0.00138157	834.625
18	0.00138157	0.00163092	772.504
19	0.00163092	0.0019226	770.007
20	0.0019226	0.00226379	770.035
21	0.00226379	0.0026629	741.648
22	0.0026629	0.00312976	701.449
23	0.00312976	0.00367586	684.03
24	0.00367586	0.00431467	700.848
25	0.00431467	0.00506192	731.484
26	0.00506192	0.00593601	745.746
27	0.00593601	0.00695847	751.848
28	0.00695847	0.0081545	751.848
29	0.0081545	0.00955356	848.58
30	0.00955356	0.0111901	848.58
31	0.0111901	inf	848.58
