time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.57414e-05	147.713
1	1.57414e-05	3.41549e-05	147.713
2	3.41549e-05	5.56942e-05	636.223
3	5.56942e-05	8.08897e-05	445.697
4	8.08897e-05	0.000110362	384.188
5	0.000110362	0.000144837	590.251
6	0.000144837	0.000185165	872.855
7	0.000185165	0.000232338	946.465
8	0.000232338	0.000287519	906.39
9	0.000287519	0.000352067	881.651
10	0.000352067	0.000427572	896.954
11	0.000427572	0.000515893	946.036
12	0.000515893	0.000619207	1021.96
13	0.000619207	0.000740059	1117.87
14	0.000740059	0.000881426	1222.38
15	0.000881426	0.00104679	1310.27
16	0.00104679	0.00124022	1339.35
17	0.00124022	0.00146649	1280.75
18	0.00146649	0.00173117	1155.06
19	0.00173117	0.00204078	1011.82
20	0.00204078	0.00240294	892.416
21	0.00240294	0.00282658	816.411
22	0.00282658	0.00332214	783.87
23	0.00332214	0.00390181	785.879
24	0.00390181	0.00457988	808.814
25	0.00457988	0.00537306	838.955
26	0.00537306	0.00630088	868.202
27	0.00630088	0.00738619	918.112
28	0.00738619	0.00865574	918.112
29	0.00865574	0.0101408	1235.67
30	0.0101408	0.0118779	1235.67
31	0.0118779	inf	1235.67
