time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.22646e-05	0.762422
1	2.22646e-05	4.83086e-05	0.762422
2	4.83086e-05	7.87735e-05	0.762422
3	7.87735e-05	0.00011441	0.762422
4	0.00011441	0.000156096	33.5819
5	0.000156096	0.000204857	210.526
6	0.000204857	0.000261896	498.05
7	0.000261896	0.000328618	539.562
8	0.000328618	0.000406665	482.359
9	0.000406665	0.000497961	511.033
10	0.000497961	0.000604755	632.711
11	0.000604755	0.000729676	809.59
12	0.000729676	0.000875803	987.89
13	0.000875803	0.00104674	1082.79
14	0.00104674	0.00124668	1072.67
15	0.00124668	0.00148057	988.105
16	0.00148057	0.00175416	894.466
17	0.00175416	0.0020742	832.734
18	0.0020742	0.00244856	812.532
19	0.00244856	0.00288646	832.078
20	0.00288646	0.00339871	878.229
21	0.00339871	0.0039979	925.034
22	0.0039979	0.00469881	974.618
23	0.00469881	0.0055187	1064.61
24	0.0055187	0.00647776	1214.12
25	0.00647776	0.00759962	1393.44
26	0.00759962	0.00891192	1489.76
27	0.00891192	0.010447	1308.65
28	0.010447	0.0122426	1308.65
29	0.0122426	0.0143431	156647
30	0.0143431	0.0168001	156647
31	0.0168001	inf	156647
