time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.71664e-05	222.684
1	1.71664e-05	3.69787e-05	222.684
2	3.69787e-05	5.98448e-05	385.594
3	5.98448e-05	8.62353e-05	385.594
4	8.62353e-05	0.000116694	1031.3
5	0.000116694	0.000151846	673.071
6	0.000151846	0.000192418	455.019
7	0.000192418	0.000239242	411.055
8	0.000239242	0.000293284	467.044
9	0.000293284	0.000355656	579.041
10	0.000355656	0.000427641	723.48
11	0.000427641	0.000510722	873.782
12	0.000510722	0.000606608	1001.86
13	0.000606608	0.000717274	1082.6
14	0.000717274	0.000844997	1098.01
15	0.000844997	0.000992407	1049.62
16	0.000992407	0.00116254	963.006
17	0.00116254	0.00135889	870.933
18	0.00135889	0.00158551	796.576
19	0.00158551	0.00184706	750.621
20	0.00184706	0.00214892	734.652
21	0.00214892	0.00249731	745.532
22	0.00249731	0.0028994	780.643
23	0.0028994	0.00336346	843.529
24	0.00336346	0.00389905	944.765
25	0.00389905	0.0045172	1090.62
26	0.0045172	0.00523062	1262.49
27	0.00523062	0.00605401	1412.29
28	0.00605401	0.00700431	1481.82
29	0.00700431	0.00810108	1448.47
30	0.00810108	0.00936691	1448.47
31	0.00936691	0.0108278	1448.47
32	0.0108278	0.012514	1794.59
33	0.012514	0.0144599	1794.59
34	0.0144599	inf	1794.59
