time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.07642e-05	652.84
1	1.07642e-05	2.31875e-05	652.84
2	2.31875e-05	3.75257e-05	1675.68
3	3.75257e-05	5.4074e-05	1675.68
4	5.4074e-05	7.31728e-05	1787.89
5	7.31728e-05	9.52155e-05	4896.66
6	9.52155e-05	0.000120656	7939.38
7	0.000120656	0.000150017	4759.14
8	0.000150017	0.000183904	1600.13
9	0.000183904	0.000223014	677.145
10	0.000223014	0.000268153	446.901
11	0.000268153	0.000320249	410.289
12	0.000320249	0.000380374	454.255
13	0.000380374	0.000449767	552.918
14	0.000449767	0.000529856	694.036
15	0.000529856	0.00062229	855.64
16	0.00062229	0.00072897	1003.62
17	0.00072897	0.000852094	1099.93
18	0.000852094	0.000994195	1115.8
19	0.000994195	0.0011582	1051.33
20	0.0011582	0.00134748	939.342
21	0.00134748	0.00156594	823.517
22	0.00156594	0.00181807	735.709
23	0.00181807	0.00210906	689.493
24	0.00210906	0.00244491	689.662
25	0.00244491	0.00283252	738.425
26	0.00283252	0.00327987	829.645
27	0.00327987	0.00379617	945.031
28	0.00379617	0.00439206	1067.67
29	0.00439206	0.00507979	1320.81
30	0.00507979	0.00587353	1320.81
31	0.00587353	0.00678961	1320.81
32	0.00678961	0.00784689	2155.2
33	0.00784689	0.00906713	2155.2
34	0.00906713	inf	2155.2
