time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.28542e-05	849.714
1	1.28542e-05	2.78905e-05	849.714
2	2.78905e-05	4.54791e-05	2724.44
3	4.54791e-05	6.60534e-05	1830.29
4	6.60534e-05	9.01202e-05	2098.8
5	9.01202e-05	0.000118272	2318.56
6	0.000118272	0.000151203	2143.16
7	0.000151203	0.000189724	1771.17
8	0.000189724	0.000234784	1412.7
9	0.000234784	0.000287493	1128.63
10	0.000287493	0.000349149	934.77
11	0.000349149	0.000421271	832.877
12	0.000421271	0.000505636	807.598
13	0.000505636	0.000604322	836.734
14	0.000604322	0.00071976	901.077
15	0.00071976	0.000854794	986.001
16	0.000854794	0.00101275	1076.49
17	0.00101275	0.00119752	1149.07
18	0.00119752	0.00141365	1166.13
19	0.00141365	0.00166647	1094.19
20	0.00166647	0.00196221	946.588
21	0.00196221	0.00230815	781.203
22	0.00230815	0.00271281	648.27
23	0.00271281	0.00318616	566.398
24	0.00318616	0.00373987	536.454
25	0.00373987	0.00438757	563.247
26	0.00438757	0.00514521	677.873
27	0.00514521	0.00603146	2229.8
28	0.00603146	0.00706816	2229.8
29	0.00706816	0.00828083	26.9328
30	0.00828083	0.00969936	26.9328
31	0.00969936	inf	26.9328
