time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.5402e-05	632.287
1	1.5402e-05	3.31781e-05	632.287
2	3.31781e-05	5.3694e-05	560.816
3	5.3694e-05	7.73722e-05	560.816
4	7.73722e-05	0.0001047	666.55
5	0.0001047	0.00013624	787.428
6	0.00013624	0.000172641	770.835
7	0.000172641	0.000214653	735.09
8	0.000214653	0.000263141	764.002
9	0.000263141	0.000319102	819.068
10	0.000319102	0.000383689	875.712
11	0.000383689	0.00045823	933.921
12	0.00045823	0.000544262	993.038
13	0.000544262	0.000643553	1053.42
14	0.000643553	0.000758149	1110.55
15	0.000758149	0.000890408	1150.31
16	0.000890408	0.00104305	1151.61
17	0.00104305	0.00121923	1096.4
18	0.00121923	0.00142255	990.087
19	0.00142255	0.00165722	868.292
20	0.00165722	0.00192806	770.111
21	0.00192806	0.00224064	712.433
22	0.00224064	0.0026014	691.082
23	0.0026014	0.00301777	690.707
24	0.00301777	0.00349831	694.783
25	0.00349831	0.00405293	697.621
26	0.00405293	0.00469303	708.031
27	0.00469303	0.00543179	745.235
28	0.00543179	0.00628441	826.949
29	0.00628441	0.00726846	991.021
30	0.00726846	0.00840419	991.021
31	0.00840419	0.00971497	991.021
32	0.00971497	0.0112278	930.567
33	0.0112278	0.0129738	930.567
34	0.0129738	inf	930.567
