time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.55358e-05	490.687
1	1.55358e-05	3.37089e-05	490.687
2	3.37089e-05	5.49667e-05	2409.6
3	5.49667e-05	7.98332e-05	1159.72
4	7.98332e-05	0.000108921	900.199
5	0.000108921	0.000142946	899.48
6	0.000142946	0.000182747	1043.48
7	0.000182747	0.000229304	1123.81
8	0.000229304	0.000283764	1139.69
9	0.000283764	0.000347469	1084.33
10	0.000347469	0.000421987	1002.72
11	0.000421987	0.000509155	955.868
12	0.000509155	0.00061112	971.613
13	0.00061112	0.000730393	1040.1
14	0.000730393	0.000869914	1108.61
15	0.000869914	0.00103312	1110.24
16	0.00103312	0.00122402	1020.96
17	0.00122402	0.00144734	893.135
18	0.00144734	0.00170856	787.637
19	0.00170856	0.00201412	721.357
20	0.00201412	0.00237156	695.69
21	0.00237156	0.00278966	711.509
22	0.00278966	0.00327875	754.76
23	0.00327875	0.00385085	801.853
24	0.00385085	0.00452007	866.648
25	0.00452007	0.00530288	1019.66
26	0.00530288	0.00621858	1335.14
27	0.00621858	0.00728972	1685.91
28	0.00728972	0.00854269	1685.91
29	0.00854269	0.0100083	1029.31
30	0.0100083	0.0117228	1029.31
31	0.0117228	inf	1029.31
