time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.12873e-05	1094.01
1	1.12873e-05	2.43143e-05	1094.01
2	2.43143e-05	3.93493e-05	2518.12
3	3.93493e-05	5.67017e-05	2518.12
4	5.67017e-05	7.67287e-05	1807.58
5	7.67287e-05	9.98425e-05	2234.77
6	9.98425e-05	0.000126519	2367.62
7	0.000126519	0.000157307	2137.09
8	0.000157307	0.000192841	1754.08
9	0.000192841	0.000233852	1424.34
10	0.000233852	0.000281184	1183.1
11	0.000281184	0.000335811	1009.24
12	0.000335811	0.000398859	898.927
13	0.000398859	0.000471624	849.705
14	0.000471624	0.000555605	849.75
15	0.000555605	0.00065253	884.995
16	0.00065253	0.000764395	945.903
17	0.000764395	0.000893502	1024.17
18	0.000893502	0.00104251	1105.15
19	0.00104251	0.00121448	1164.19
20	0.00121448	0.00141296	1172.29
21	0.00141296	0.00164204	1112.07
22	0.00164204	0.00190642	996.427
23	0.00190642	0.00221155	866.197
24	0.00221155	0.00256372	759.124
25	0.00256372	0.00297016	686.855
26	0.00297016	0.00343926	642.17
27	0.00343926	0.00398065	617.975
28	0.00398065	0.00460549	614.545
29	0.00460549	0.00532665	666.156
30	0.00532665	0.00615896	666.156
31	0.00615896	0.00711955	666.156
32	0.00711955	0.00822821	612.406
33	0.00822821	0.00950775	612.406
34	0.00950775	inf	612.406
