time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.68766e-06	8921.02
1	9.68766e-06	2.08685e-05	8921.02
2	2.08685e-05	3.37727e-05	383.903
3	3.37727e-05	4.8666e-05	383.903
4	4.8666e-05	6.58547e-05	728.3
5	6.58547e-05	8.56929e-05	972.094
6	8.56929e-05	0.000108589	1041.74
7	0.000108589	0.000135014	1154.35
8	0.000135014	0.000165512	1371.81
9	0.000165512	0.00020071	1628.88
10	0.00020071	0.000241335	1802.81
11	0.000241335	0.00028822	1821.22
12	0.00028822	0.000342333	1713.66
13	0.000342333	0.000404786	1570.66
14	0.000404786	0.000476865	1465.21
15	0.000476865	0.000560054	1417.33
16	0.000560054	0.000656065	1411.61
17	0.000656065	0.000766875	1417.4
18	0.000766875	0.000894765	1399.53
19	0.000894765	0.00104237	1327.16
20	0.00104237	0.00121272	1189.22
21	0.00121272	0.00140933	1014.35
22	0.00140933	0.00163624	852.892
23	0.00163624	0.00189813	736.137
24	0.00189813	0.00220039	671.743
25	0.00220039	0.00254923	655.615
26	0.00254923	0.00295184	675.657
27	0.00295184	0.00341651	712.663
28	0.00341651	0.0039528	747.637
29	0.0039528	0.00457176	805.56
30	0.00457176	0.00528611	805.56
31	0.00528611	0.00611057	805.56
32	0.00611057	0.00706211	1226.91
33	0.00706211	0.00816031	1226.91
34	0.00816031	inf	1226.91
