time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.86228e-06	2531.55
1	3.86228e-06	8.31988e-06	2531.55
2	8.31988e-06	1.34645e-05	25005.3
3	1.34645e-05	1.94022e-05	25005.3
4	1.94022e-05	2.6255e-05	9838.12
5	2.6255e-05	3.41641e-05	6189.15
6	3.41641e-05	4.32922e-05	4427.54
7	4.32922e-05	5.38274e-05	3542.52
8	5.38274e-05	6.59863e-05	3172.52
9	6.59863e-05	8.00194e-05	3123.25
10	8.00194e-05	9.62154e-05	3262.39
11	9.62154e-05	0.000114908	3462.24
12	0.000114908	0.000136481	3598.54
13	0.000136481	0.00016138	3589.48
14	0.00016138	0.000190117	3402.4
15	0.000190117	0.000223283	3043.17
16	0.000223283	0.00026156	2568.48
17	0.00026156	0.000305738	2076.9
18	0.000305738	0.000356725	1657.09
19	0.000356725	0.000415571	1348.88
20	0.000415571	0.000483488	1148.99
21	0.000483488	0.000561872	1035.9
22	0.000561872	0.000652338	986.26
23	0.000652338	0.000756749	978.996
24	0.000756749	0.000877252	993.345
25	0.000877252	0.00101633	1006.96
26	0.00101633	0.00117684	996.888
27	0.00117684	0.0013621	944.17
28	0.0013621	0.00157591	842.099
29	0.00157591	0.00182267	560.206
30	0.00182267	0.00210747	560.206
31	0.00210747	0.00243617	560.206
32	0.00243617	0.00281553	447.191
33	0.00281553	0.00325336	447.191
34	0.00325336	inf	447.191
