time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.47507e-06	865.094
1	8.47507e-06	1.83888e-05	865.094
2	1.83888e-05	2.99853e-05	3389.2
3	2.99853e-05	4.35504e-05	1944.14
4	4.35504e-05	5.94181e-05	3735.55
5	5.94181e-05	7.79794e-05	3764.6
6	7.79794e-05	9.96915e-05	2372.53
7	9.96915e-05	0.000125089	1674.05
8	0.000125089	0.000154798	1559.85
9	0.000154798	0.00018955	1732.32
10	0.00018955	0.000230201	2017
11	0.000230201	0.000277753	2290.32
12	0.000277753	0.000333377	2461.26
13	0.000333377	0.000398443	2479.04
14	0.000398443	0.000474553	2343.89
15	0.000474553	0.000563584	2093.78
16	0.000563584	0.000667727	1787.46
17	0.000667727	0.000789549	1492.18
18	0.000789549	0.00093205	1258.32
19	0.00093205	0.00109874	1101.64
20	0.00109874	0.00129373	1007.33
21	0.00129373	0.00152181	943.04
22	0.00152181	0.00178861	872.309
23	0.00178861	0.00210071	777.329
24	0.00210071	0.00246578	675.203
25	0.00246578	0.00289282	602.207
26	0.00289282	0.00339235	582.806
27	0.00339235	0.00397667	646.476
28	0.00397667	0.00466019	646.476
29	0.00466019	0.00545973	478.504
30	0.00545973	0.00639499	478.504
31	0.00639499	inf	478.504
